LinINum,LinNom,LinFOpe,LinFecOpeIni,LinFecOpeFin,LinBarA,LinBarB,LinBarSis,LinFPrtFlu,LinFPrtHis,LinNIntHis,LinFPrtInd,LinFCC,LinPotMaxA->B,LinPotMaxB->A,LinFMax,LinFPri,LinFN-1,LinPotN-1A->B,LinPotN-1B->A,LinVolt,LinR,LinX,LinFPer,LinNTra,LinDisEne,LinFPeaCal,LinPeaSis,LinPeaTip,LinFTipDef,LinFInv,LinFecInv,LinVI,LinCOMA,LinVidUti,LinEmp,LinAux
301120,Tap Hospital 066->Hospital 066,T,*,*,Tap Hospital 066,Hospital 066,*,T,T,101,T,F,23.43,23.43,F,F,T,23.43,23.43,66,0.1785476,0.119784,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.31
301121,Florida 110->Florida 012,T,*,*,Florida 110,Florida 012,BarB,T,T,101,T,F,25,25,F,F,T,25,25,110,3.509,74.93772,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/12.5
301122,Quellon 110->Quellon 023,T,*,*,Quellon 110,Quellon 023,*,T,T,101,T,F,16,16,F,F,T,16,16,110,11.35145833,67.22708333,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/023
301123,(Ei1) Chonchi 110-Quellon 110->Quellon 110,T,*,*,(Ei1) Chonchi 110-Quellon 110,Quellon 110,*,T,T,101,T,F,47.90423304,47.90423304,F,F,T,47.90423304,47.90423304,110,15.02793,21.33381,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,57.45
301124,Chonchi 110->(Ei1) Chonchi 110-Quellon 110,T,*,*,Chonchi 110,(Ei1) Chonchi 110-Quellon 110,*,T,T,101,T,F,26.14099461,26.14099461,F,F,T,26.14099461,26.14099461,110,0.62596664,0.332725937,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.842
301125,Chonchi 110->Chonchi 023,T,*,*,Chonchi 110,Chonchi 023,*,T,T,101,T,F,30,30,F,F,T,30,30,110,0.9801,28.579533,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/023
301126,Ei01 Castro 110->Chonchi 110->Chonchi 110,T,*,*,Ei01 Castro 110->Chonchi 110,Chonchi 110,*,T,T,101,T,F,45.53561573,45.53561573,F,F,T,45.53561573,45.53561573,110,2.69968772,4.2308274,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,9.86
301127,Castro 110->Ei01 Castro 110->Chonchi 110,T,*,*,Castro 110,Ei01 Castro 110->Chonchi 110,*,T,T,101,T,F,47.8219228,47.8219228,F,F,T,47.8219228,47.8219228,110,2.100648,3.058627,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,8.03
301128,Pid Pid 110->Castro 110,T,*,MesDic-2023,Pid Pid 110,Castro 110,*,T,T,101,T,F,48.58402515,48.58402515,F,F,T,48.58402515,48.58402515,110,2.143392,3.035934,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,8.07
301129,Pid Pid 110->Pid Pid 024,T,*,*,Pid Pid 110,Pid Pid 024,*,T,T,101,T,F,16,16,F,F,T,16,16,110,3.057791,62.391351,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/024
301130,Ancud 110->Ei1 Ancud 110->Chiloe 110,T,*,*,Ancud 110,Ei1 Ancud 110->Chiloe 110,*,T,T,101,T,F,45.53561573,45.53561573,F,F,T,45.53561573,45.53561573,110,1.58804,2.32174,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,5.8
301131,Chiloe 110->Degañ 110,T,*,*,Chiloe 110,Degañ 110,*,T,T,101,T,F,47.8219228,47.8219228,F,F,T,47.8219228,47.8219228,110,0.05312,0.07744,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.2
301132,Chiloe 220->Chiloe 110,T,MesEne-2014,*,Chiloe 220,Chiloe 110,BarB,T,T,101,T,F,90,90,F,F,T,90,90,220,0.245639,55.229232,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,220/110
301133,Degañ 110->Degañ 024,T,*,*,Degañ 110,Degañ 024,*,T,T,101,T,F,40,40,F,F,T,40,40,110,3.057791,62.391351,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/024
301134,Colaco 110->Colaco 023,T,*,*,Colaco 110,Colaco 023,*,T,T,101,T,F,16,16,F,F,T,16,16,110,4.238146,61.463281,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/023
301135,Colaco Ei1 110->Colaco 110,T,*,*,Colaco Ei1 110,Colaco 110,*,T,T,101,T,F,93.98283543,93.98283543,F,F,T,93.98283543,93.98283543,110,1.320368463,5.895161172,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,14.901
301136,El Empalme 110->Colaco Ei1 110,T,*,*,El Empalme 110,Colaco Ei1 110,*,T,T,101,T,F,64.39764903,64.39764903,F,F,T,64.39764903,64.39764903,110,1.38454324,2.781605624,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,7.708
301137,Melipulli Ei1 110->Alto bonito 110,T,*,*,Melipulli Ei1 110,Alto bonito 110,BarA,T,T,101,T,F,79,79,F,F,T,79,79,110,0.155978,0.3377344,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.934
301138,Ei1 Ancud 110->Chiloe 110->Chiloe 110,T,*,*,Ei1 Ancud 110->Chiloe 110,Chiloe 110,*,T,T,101,T,F,48.58402515,48.58402515,F,F,T,48.58402515,48.58402515,110,7.667872266,11.13804639,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,28.870001
301139,El Empalme 110->Calbuco 110,T,*,MesAbr-2023,El Empalme 110,Calbuco 110,*,T,T,101,T,F,47.90423304,47.90423304,F,F,T,47.90423304,47.90423304,110,5.733632417,8.137843731,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,21.919
301140,Los Molinos 110->El Empalme 110,T,*,*,Los Molinos 110,El Empalme 110,*,T,T,101,T,F,64.39764903,64.39764903,F,F,T,64.39764903,64.39764903,110,2.47327,5.355296,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,14.81
301141,Melipulli 220->Melipulli 066,T,*,*,Melipulli 220,Melipulli 066,BarB,T,T,101,T,F,60,60,F,F,T,60,60,220,2.721155,98.375703,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,220/066
301142,Melipulli 220->Melipulli 110 I,T,*,*,Melipulli 220,Melipulli 110,BarB,T,T,101,T,F,60,60,F,F,T,60,60,220,2.6983,97.569371,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,220/110
301143,Melipulli 220->Melipulli 023 I,T,*,*,Melipulli 220,Melipulli 023,BarB,T,T,101,T,F,60,60,F,F,T,60,60,220,1.808224,97.589888,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,220/023
301144,Melipulli 220->Melipulli 023 II,T,*,*,Melipulli 220,Melipulli 023,BarB,T,T,101,T,F,60,60,F,F,T,60,60,220,3.761648,124.234088,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,220/023
301145,Melipulli 066->Melipulli 023,F,*,*,Melipulli 066,Melipulli 023,BarB,T,T,101,T,F,30,30,F,F,T,30,30,66,0.51352884,15.09205896,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
301146,Melipulli 066->Puerto Varas 066 I,T,*,MesJul-2019,Melipulli 066,Puerto Varas 066,*,T,T,101,T,F,17.71191712,17.71191712,F,F,T,17.71191712,17.71191712,66,9.252509999,6.355819067,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,15.243
301147,Melipulli 066->Puerto Varas 066 II,T,*,MesJul-2019,Melipulli 066,Puerto Varas 066,*,T,T,101,T,F,17.71191712,17.71191712,F,F,T,17.71191712,17.71191712,66,9.252501,6.463032,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,15.243
301148,Puerto Varas 066->Puerto Varas 13.8,T,*,*,Puerto Varas 066,Puerto Varas 13.8,BarB,T,T,101,T,F,10,10,F,F,T,10,10,66,2.70072,42.60328341,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.8
301149,Puerto Varas 066->Puerto Varas 024 I,T,*,*,Puerto Varas 066,Puerto Varas 024,BarB,T,T,101,T,F,30,30,F,F,T,30,30,66,1.34038476,20.8112256,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/024
301150,Puerto Varas 066->Frutillar 066 I,F,*,MesMay-2022,Puerto Varas 066,Frutillar 066,*,T,T,101,T,F,27.27027756,27.27027756,F,F,T,27.27027756,27.27027756,66,13.01772139,9.135994583,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,21.445999
301151,Puerto Varas 066->Frutillar 066 II,T,*,MesMay-2022,Puerto Varas 066,Frutillar 066,*,T,T,101,T,F,27,27,F,F,T,27,27,66,12.877505,9.037589019,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,21.215
301152,Purranque 066->Frutillar 066 I,F,*,*,Purranque 066,Frutillar 066,*,T,T,101,T,F,17.71191712,17.71191712,F,F,T,17.71191712,17.71191712,66,15.588367,10.940106,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,25.681
301153,Purranque 066->Frutillar 066 II,F,*,*,Purranque 066,Frutillar 066,*,T,T,101,T,F,17.71191712,17.71191712,F,F,T,17.71191712,17.71191712,66,15.588367,10.940106,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,25.681
301154,Barro Blanco 066->Ei02 Barro Blanco 066->Purranque I 066,T,*,*,Barro Blanco 066,Ei02 Barro Blanco 066->Purranque I 066,*,T,T,101,T,F,28.74253982,28.74253982,F,F,T,28.74253982,28.74253982,66,0.115357604,0.171274265,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.434
301155,Ei02 Barro Blanco 066->Purranque I 066->Purranque 066,T,*,MesEne-2019,Ei02 Barro Blanco 066->Purranque I 066,Purranque 066,*,T,T,101,T,F,17.71191712,17.71191712,F,F,T,17.71191712,17.71191712,66,22.0177895,17.54060755,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,40.906
301156,Barro Blanco 066->Ei02 Barro Blanco 066->Purranque II 066,T,*,*,Barro Blanco 066,Ei02 Barro Blanco 066->Purranque II 066,*,T,T,101,T,F,28.74253982,28.74253982,F,F,T,28.74253982,28.74253982,66,0.116155007,0.172458188,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.437
301157,Ei02 Barro Blanco 066->Purranque II 066->Purranque 066,T,*,MesEne-2019,Ei02 Barro Blanco 066->Purranque II 066,Purranque 066,*,T,T,101,T,F,17.71191712,17.71191712,F,F,T,17.71191712,17.71191712,66,22.0177895,17.54060755,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,40.906
301158,Barro Blanco 066->Barro Blanco 023,T,*,*,Barro Blanco 066,Barro Blanco 023,BarB,T,T,101,T,F,30,30,F,F,T,30,30,66,1.34038476,20.8112256,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/024
301159,Aihuapi 066->Los Negros 066,T,MesAbr-2016,*,Aihuapi 066,Los Negros 066,BarA,T,T,101,T,F,40,40,F,F,T,40,40,66,7.570080252,11.15385237,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,30.040001
301160,Aihuapi 066->Aihuapi 023,T,*,*,Aihuapi 066,Aihuapi 023,*,T,T,101,T,F,12,12,F,F,T,12,12,66,5.4368325,78.21927714,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
301161,Rahue 220->Pilauco 220,T,*,*,Rahue 220,Pilauco 220,BarA,T,T,101,T,F,187.9656709,187.9656709,F,F,T,187.9656709,187.9656709,220,0.01322425,0.05962519,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.15
301162,Pilauco 220->Pilauco 066,T,*,*,Pilauco 220,Pilauco 066,*,T,T,101,T,F,120,120,F,F,T,120,120,220,0.498117,57.674518,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,220/066
301163,Pilauco 066->Ei01 Barro Blanco 066->Pilauco 066,T,*,*,Pilauco 066,Ei01 Barro Blanco 066->Pilauco 066,*,T,T,101,T,F,56.38970126,56.38970126,F,F,T,56.38970126,56.38970126,66,0.027329275,0.103919363,T,5,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.31
301164,Ei01 Barro Blanco 066->Pilauco 066->Barro Blanco 066,T,*,*,Ei01 Barro Blanco 066->Pilauco 066,Barro Blanco 066,*,T,T,101,T,F,28.74253982,28.74253982,F,F,T,28.74253982,28.74253982,66,0.096815238,0.136808117,T,5,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.37
301165,Pilauco 066->Ei01 Pilauco 066->Osorno I 066,T,*,*,Pilauco 066,Ei01 Pilauco 066->Osorno I 066,*,T,T,101,T,F,39,39,F,F,T,39,39,66,0.049510575,0.10649505,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.3
301166,Ei01 Pilauco 066->Osorno I 066->Osorno 066,T,*,*,Ei01 Pilauco 066->Osorno I 066,Osorno 066,*,T,T,101,T,F,35,35,F,F,T,35,35,66,0.879798815,1.180202397,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,3.31
301167,Pilauco 066->Ei01 Pilauco 066->Osorno II 066,T,*,*,Pilauco 066,Ei01 Pilauco 066->Osorno II 066,*,T,T,101,T,F,39,39,F,F,T,39,39,66,0.049510575,0.10649505,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.3
301168,Ei01 Pilauco 066->Osorno II 066->Osorno 066,T,*,*,Ei01 Pilauco 066->Osorno II 066,Osorno 066,*,T,T,101,T,F,35,35,F,F,T,35,35,66,0.879798815,1.180202397,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,3.31
301169,Pilauco 066->Ei01 Pilauco 066->Osorno III 066,T,*,MesAbr-2020,Pilauco 066,Ei01 Pilauco 066->Osorno III 066,*,T,T,101,T,F,38.40999425,38.40999425,F,F,T,38.40999425,38.40999425,66,0.196391953,0.422430436,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,1.19
301170,Ei01 Pilauco 066->Osorno III 066->Ei03 Pilauco 066->Osorno III 066,T,*,MesAbr-2020,Ei01 Pilauco 066->Osorno III 066,Ei03 Pilauco 066->Osorno III 066,*,T,T,101,T,F,29.11991426,29.11991426,F,F,T,29.11991426,29.11991426,66,0.196391953,0.422430436,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,1.19
301171,Ei03 Pilauco 066->Osorno III 066->Osorno 066,T,*,MesAbr-2020,Ei03 Pilauco 066->Osorno III 066,Osorno 066,*,T,T,101,T,F,23.61943405,23.61943405,F,F,T,23.61943405,23.61943405,66,0.196391953,0.422430436,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,1.19
301172,Pilauco 066->Ei01 Pilauco 066->La Union I 066,T,*,MesAbr-2020,Pilauco 066,Ei01 Pilauco 066->La Union I 066,*,T,T,101,T,F,38.40999425,38.40999425,F,F,T,38.40999425,38.40999425,66,0.19639165,0.42242977,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,1.19
301173,Ei01 Pilauco 066->La Union I 066->Ei03 Pilauco 066->La Union I 066,T,*,MesAbr-2020,Ei01 Pilauco 066->La Union I 066,Ei03 Pilauco 066->La Union I 066,*,T,T,101,T,F,29.11991426,29.11991426,F,F,T,29.11991426,29.11991426,66,1.44065768,2.09884622,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,5.42
301174,Osorno 066->Osorno 13.8,T,*,MesJun-2017,Osorno 066,Osorno 13.8,BarB,T,T,101,T,F,10,10,F,F,T,10,10,66,2.98764972,54.7719084,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.8
301175,Osorno 066->Osorno 023 I,T,*,*,Osorno 066,Osorno 023,BarB,T,T,101,T,F,30,30,F,F,T,30,30,66,0.82689948,16.84613304,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
301176,Osorno 066->Osorno 023 II,T,*,*,Osorno 066,Osorno 023,BarB,T,T,101,T,F,30,30,F,F,T,30,30,66,1.885356,16.75888236,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
301177,Osorno 066->La Union 066,T,*,MesAbr-2020,Osorno 066,La Union 066,*,T,T,101,T,F,17.71191712,17.71191712,F,F,T,17.71191712,17.71191712,66,22.306643,15.581576,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,36.749
301178,Pilmaiquen 066->Pilmaiquen 13.8,T,*,*,Pilmaiquen 066,Pilmaiquen 13.8,*,T,T,101,T,F,10,10,F,F,T,10,10,66,2.98764972,55.84901652,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.8
301179,La Union 066->La Union 13.8,T,*,*,La Union 066,La Union 13.8,BarB,T,T,101,T,F,16,16,F,F,T,16,16,66,1.75472748,23.64798348,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.8
301180,La Union 066->La Union 1 023,T,*,*,La Union 066,La Union 1 023,BarB,T,T,101,T,F,16,16,F,F,T,16,16,66,2.54033208,32.59721132,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
301181,Pichirropulli 066->La Union 066,T,*,MesAbr-2020,Pichirropulli 066,La Union 066,*,T,T,101,T,F,23.61943405,23.61943405,F,F,T,23.61943405,23.61943405,66,8.2296,8.88408,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,21.6
301182,Pichirropulli 066->Pichirropulli 023,T,*,*,Pichirropulli 066,Pichirropulli 023,BarB,T,T,101,T,F,10,10,F,F,T,10,10,66,5.1183,73.32909083,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
301183,Paillaco 066->Pichirropulli 066,T,*,MesAbr-2020,Paillaco 066,Pichirropulli 066,*,T,T,101,T,F,23.61943405,23.61943405,F,F,T,23.61943405,23.61943405,66,3.6576,3.94848,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,9.6
301184,Los Lagos 066->Paillaco 066,T,*,*,Los Lagos 066,Paillaco 066,BarB,T,T,101,T,F,23.61943405,23.61943405,F,F,T,23.61943405,23.61943405,66,9.49452,10.249596,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,24.92
301185,Valdivia 066->Los Lagos 066,T,*,*,Valdivia 066 2,Los Lagos 066,BarA,T,T,101,T,F,27.27027756,27.27027756,F,F,T,27.27027756,27.27027756,66,11.6025377,15.4405957,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,38.418999
301186,Panguipulli 066->Los Lagos 066,T,*,*,Panguipulli 066,Los Lagos 066,*,T,T,101,T,F,28,28,F,F,T,28,28,66,16.1542594,20.76357923,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,54.099998
301187,Panguipulli 066->Panguipulli 024,T,*,*,Panguipulli 066,Panguipulli 024,BarB,T,T,101,T,F,16,16,F,F,T,16,16,66,1.126434375,21.06928501,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/024
301188,Pullinque 066->Los Lagos 066,T,*,*,Pullinque 066,Los Lagos 066,*,T,T,101,T,F,28,28,F,F,T,28,28,66,19.1760923,24.64763638,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,64.220001
301189,Valdivia 220->Valdivia 066 1,T,*,*,Valdivia 220,Valdivia 066 1,BarB,T,T,101,T,F,60,60,F,F,T,60,60,220,4.279367,97.189839,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,220/066
301190,Valdivia 220->Valdivia 066 2,T,*,*,Valdivia 220,Valdivia 066 2,BarB,T,T,101,T,F,60,60,F,F,T,60,60,220,4.279367,97.189839,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,220/066
301191,Valdivia 066->Ei01 Valdivia 066->Picarte 066,T,*,*,Valdivia 066 1,Ei01 Valdivia 066->Picarte 066,BarA,T,T,101,T,F,29,29,F,F,T,29,29,66,0.537714702,0.772852298,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,2.023
301192,Ei01 Valdivia 066->Picarte 066->Picarte 066,T,*,*,Ei01 Valdivia 066->Picarte 066,Picarte 066,*,T,T,101,T,F,24,24,F,F,T,24,24,66,1.025625,1.201132,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,3.03
301193,Valdivia 066->Picarte 066,T,*,*,Valdivia 066 1,Picarte 066,BarA,T,T,101,T,F,28.74253982,28.74253982,F,F,T,28.74253982,28.74253982,66,1.3218648,1.8685994,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,5.053
301194,Picarte 066->Tres Bocas 066,T,*,*,Picarte 066,Tres Bocas 066,*,T,T,101,T,F,17.71191712,17.71191712,F,F,T,17.71191712,17.71191712,66,6.125844,4.299192,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,10.092
301195,Tres Bocas 066->Corral 066,T,*,*,Tres Bocas 066,Corral 066,*,T,T,101,T,F,17.71191712,17.71191712,F,F,T,17.71191712,17.71191712,66,12.524838,8.790084,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,20.634
301196,Loncoche 066->Villarrica 066 I,T,*,*,Loncoche 066,Villarrica 066 PosBS,BarA,T,T,101,T,F,35.43775952,35.43775952,F,F,T,35.43775952,35.43775952,66,12.63842,15.80744,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,38
301197,Loncoche 066->Villarrica 066 II,T,*,*,Loncoche 066,Villarrica 066 PreBS,BarA,T,T,101,T,F,67.21742774,67.21742774,F,F,T,67.21742774,67.21742774,66,5.524696043,14.14469557,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,38.700001
301198,Villarrica 066->Villarrica 023,T,*,*,Villarrica 066 PreBS,Villarrica 023,*,T,T,101,T,F,30,30,F,F,T,30,30,66,0.39325,22.30075206,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
301199,Villarrica 066->Villarrica 023 II,T,MesJun-2028,*,Villarrica 066 PreBS,Villarrica 023,*,T,T,101,T,F,30,30,F,F,T,30,30,66,0.39325,22.30075206,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023 Exp2022
301200,Villarrica 066->(Ei) Pucon 066,T,*,MesMay-2030,Villarrica 066 PosBS,(Ei) Pucon 066,*,T,T,101,T,F,52.58506252,52.58506252,F,F,T,52.58506252,52.58506252,66,6.1957314,11.48916935,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,30.34 Exp2022
301201,(Ei) Pucon 066->Pucon 066,T,*,*,(Ei) Pucon 066,Pucon 066,*,T,T,101,T,F,69.38941945,69.38941945,F,F,T,69.38941945,69.38941945,66,0.546272,1.150010745,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,3.97 Exp2022
301202,Calafquen 110->Rukapillan 110 I,T,MesJun-2030,*,Calafquen 110,Rukapillan 110,*,T,T,101,T,F,90,90,F,F,T,90,90,110,0.9736,4.0956,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,12-Exp2022 Zonal Exp2022
301203,Calafquen 110->Rukapillan 110 II,T,MesJun-2030,*,Calafquen 110,Rukapillan 110,*,T,T,101,T,F,90,90,F,F,T,90,90,110,0.9736,4.0956,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,12-Exp2022 Zonal Exp2022
301204,Rukapillan 110->Rukapillan 066,T,MesJun-2030,*,Rukapillan 110,Rukapillan 066,*,T,T,101,T,F,75,75,F,F,T,75,75,110,0.286173,19.277209,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,110/066-Exp2022 Zonal Exp2022
301205,Villarrica 066->Rukapillan 066,T,MesJun-2030,*,Villarrica 066 PosBS,Rukapillan 066,*,T,T,101,T,F,52.58506252,52.58506252,F,F,T,52.58506252,52.58506252,66,3.26736,6.058889573,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,16-Exp2022 Zonal Exp2022
301206,Rukapillan 066->(Ei) Pucon 066,T,MesJun-2030,*,Rukapillan 066,(Ei) Pucon 066,*,T,T,101,T,F,52.58506252,52.58506252,F,F,T,52.58506252,52.58506252,66,2.9283714,5.430279779,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,14.34-Exp2022 Zonal Exp2022
301207,Rukapillan 066->Padre Pancho 066 I,T,MesJun-2030,*,Rukapillan 066,Padre Pancho 066,*,T,T,101,T,F,75,75,T,F,T,75,75,66,2.866,6.7226,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,20-Exp2022 Zonal Exp2022
301208,Rukapillan 066->Padre Pancho 066 II,T,MesJun-2030,*,Rukapillan 066,Padre Pancho 066,*,T,T,101,T,F,75,75,T,F,T,75,75,66,2.866,6.7226,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,20-Exp2022 Zonal Exp2022
301209,Padre Pancho 066->Pucon 066,T,MesJun-2030,*,Padre Pancho 066,Pucon 066,*,T,T,101,T,F,75,75,T,F,T,75,75,66,0.3582,0.8403,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,2.5-Exp2022 Zonal Exp2022
301210,Padre Pancho 066->Padre Pancho 023,T,MesJun-2030,*,Padre Pancho 066,Padre Pancho 023,*,T,T,101,T,F,30,30,F,F,T,30,30,66,0.39325,22.30075206,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023-Exp2022 Zonal Exp2022
301211,Pitrufquen 066->Pitrufquen 13.2,T,*,*,Pitrufquen 066,Pitrufquen 13.2,BarB,T,T,101,T,F,10,10,F,F,T,10,10,66,3.169670625,50.59375819,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/13.2
301212,Pitrufquen 066->Pitrufquen 023,T,*,*,Pitrufquen 066,Pitrufquen 023,BarB,T,T,101,T,F,20,20,F,F,T,20,20,66,3.80469375,46.94532624,T,1,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,066/023
301213,Tap Metrenco 066->Tap Pitrufquen 066 1,T,*,MesNov-2019,Tap Metrenco 066,Tap Pitrufquen 066 1,*,T,T,101,T,F,35.43775952,35.43775952,F,F,T,35.43775952,35.43775952,66,6.664050377,7.271160411,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,17.700001
301214,Tap Licanco 066 1->Tap Pitrufquen 066 2,T,*,MesNov-2019,Tap Licanco 066 1,Tap Pitrufquen 066 2,*,T,T,101,T,F,35.43775952,35.43775952,F,F,T,35.43775952,35.43775952,66,9.009645,9.830444,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,23.93
301215,Tap Licanco 066 2->Tap Metrenco 066,T,*,MesEne-2025,Tap Licanco 066 2,Tap Metrenco 066,*,T,T,101,T,F,35.43775952,35.43775952,F,F,T,35.43775952,35.43775952,66,2.292885,2.501772,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,6.09
301216,Tap Padre Las Casas 066 1->Tap Licanco 066 1,T,*,MesJul-2021,Tap Padre Las Casas 066 1,Tap Licanco 066 1,*,T,T,101,T,F,35.43775952,35.43775952,F,F,T,35.43775952,35.43775952,66,0.12714,0.224424,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.6
301217,Tap Padre Las Casas 066 2->Tap Licanco 066 2,T,*,MesJul-2021,Tap Padre Las Casas 066 2,Tap Licanco 066 2,*,T,T,101,T,F,35.43775952,35.43775952,F,F,T,35.43775952,35.43775952,66,0.12714,0.224424,T,2,1,T,STx,Cmn,F,F,*,0,10000,30,CNE,0.6
